0,0,0,-4,-5,-4,-3,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-7,0,-7,0,0,0,-6,0,0,0,0,0,7,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,-6,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,2,1,|,6,6,7,6,|,638.1749999999993,|,0,0,0,-4,-5,-4,-3,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-7,0,-7,0,0,0,-6,0,0,0,0,0,7,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,1,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1
0,0,0,-4,-5,-4,-3,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-7,0,-7,0,0,0,-6,0,0,0,0,0,7,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,1,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1,|,2,1,2,3,|,529.25,|,0,0,0,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-1,0,-7,0,-7,0,-7,0,0,0,-6,0,0,0,0,0,7,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,1,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1
0,0,0,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-1,0,-7,0,-7,0,-7,0,0,0,-6,0,0,0,0,0,7,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,1,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1,|,0,3,0,4,|,446.2999999999993,|,0,0,0,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,-6,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,1,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1
0,0,0,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,-6,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,1,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1,|,3,4,3,2,|,-5,|,0,0,0,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,0,0,0,0,1,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1
-1,0,-3,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-6,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,3,4,5,4,3,2,1,|,0,2,2,1,|,125,|,-1,0,-3,-4,-5,-4,-3,-2,-1,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,3,4,5,4,3,2,1
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,0,0,2,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1,|,2,6,2,7,|,473.1749999999993,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,7,0,0,-1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1
0,0,0,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-7,0,-7,0,0,0,-6,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,7,0,-1,0,0,0,-6,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,3,4,5,4,3,2,1,|,8,1,7,1,|,720,|,0,0,0,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-7,0,-7,0,0,0,-6,0,0,0,0,0,7,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,-6,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,3,4,5,4,3,2,1
0,0,0,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,0,0,0,0,1,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1,|,3,0,4,1,|,414.25,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,-6,7,0,0,2,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,7,0,0,-1,0,0,0,0,0,2,0,0,0,0,-6,6,0,0,0,0,0,3,4,5,4,3,0,1,|,7,6,7,7,|,884.375,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-1,0,0,0,0,-6,2,0,0,0,0,-6,6,0,0,0,0,0,3,4,5,4,3,1,0
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,7,0,0,-1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,4,5,4,3,0,1,|,3,2,4,2,|,705.5499999999993,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,7,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,3,4,5,4,3,0,1
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,6,0,0,0,0,0,3,4,5,4,3,1,0,|,2,3,2,5,|,1156.4249999999993,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,-7,0,0,0,-6,0,0,0,0,0,0,-1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,7,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,3,4,5,4,3,0,1,|,4,2,4,8,|,909,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,7,0,0,-1,0,0,0,0,0,2,0,0,0,0,-6,6,0,0,0,0,0,3,4,5,4,3,0,1
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,-7,0,0,0,-6,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0,|,4,4,7,4,|,1011.125,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,7,-7,0,0,0,0,0,0,-6,0,0,0,0,0,0,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,7,-7,0,0,0,0,0,0,-6,0,0,0,0,0,0,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0,|,2,6,5,6,|,-18888,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,7,-7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,-7,0,0,0,-6,0,0,0,0,0,0,-1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0,|,2,5,2,6,|,1012.625,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,-7,0,0,0,-6,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-1,0,0,0,0,-6,2,0,0,0,0,-6,6,0,0,0,0,0,3,4,5,4,3,1,0,|,4,8,4,4,|,1118.375,|,0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7,0,-7,0,-7,-7,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,6,0,0,0,0,0,3,4,5,4,3,1,0
0,0,0,0,-5,-4,-3,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,7,-7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0,|,6,0,4,2,|,994.25,|,0,0,0,0,-5,-4,0,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,-7,7,0,-7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0
0,0,0,-5,0,-4,0,-2,0,0,0,0,0,-4,0,0,7,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,-6,0,|,7,0,5,1,|,1219.5,|,0,0,0,-5,0,-4,0,0,0,0,0,0,0,-4,-2,0,7,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,2,0
0,0,0,0,-5,-4,0,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,-7,7,0,-7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0,|,4,0,3,0,|,1047.8250000000007,|,0,0,0,-5,0,-4,0,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,7,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0
0,0,0,-5,0,-4,0,-2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,7,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,1,0,|,7,4,7,9,|,1300.5,|,0,0,0,-5,0,-4,0,-2,0,0,0,0,0,-4,0,0,7,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,-6,0
0,0,0,0,-5,-4,0,0,0,0,0,0,0,-4,-2,7,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,2,0,|,4,2,2,0,|,995.375,|,0,0,-3,0,-5,-4,0,0,0,0,0,0,0,-4,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,2,0

0,0,0,-5,0,-4,0,0,0,0,0,0,0,-4,-2,0,7,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,2,0,|,3,0,4,0,|,1027.5,|,0,0,0,0,-5,-4,0,0,0,0,0,0,0,-4,-2,7,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,2,0
-1,-2,-3,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,4,3,2,1,|,7,2,7,4,|,2.1749999999992724,|,-1,-2,-3,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,3,4,5,4,3,2,1
-1,-2,-3,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,-6,0,-7,0,-7,0,-7,0,-7,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,4,3,2,1,|,1,2,1,4,|,-3.8250000000007276,|,-1,-2,-3,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,4,3,2,1
-1,-2,-3,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,3,4,5,4,3,2,1,|,7,4,8,4,|,118.5,|,-1,-2,-3,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,3,4,5,4,3,2,1
-1,-2,-3,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,3,4,5,4,3,2,1,|,8,0,8,2,|,56.67499999999927,|,-1,-2,-3,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,3,4,5,4,3,2,1
-1,-2,-3,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,4,5,4,3,2,1,|,1,0,2,2,|,177.79999999999927,|,-1,0,-3,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,3,4,5,4,3,2,1
-1,0,-3,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,3,4,5,4,3,2,1,|,5,2,5,3,|,105.04999999999927,|,-1,0,-3,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-7,0,-7,0,-7,-1,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,2,3,4,5,4,3,2,1
-1,0,-3,-4,-5,-4,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-7,0,-7,0,-7,-1,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,2,3,4,5,4,3,2,1,|,5,3,5,1,|,155.75,|,-1,0,-3,-4,-5,-4,-3,-2,0,0,0,0,0,0,-1,0,0,0,0,0,-2,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,1,2,3,4,5,4,3,2,1
-1,0,-3,-4,-5,-4,-3,-2,0,0,0,0,0,0,-1,0,0,0,0,0,-2,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,1,2,3,4,5,4,3,2,1,|,2,2,0,1,|,120,|,-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,6,0,1,2,3,4,5,0,3,2,1
-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,-6,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,6,0,1,2,3,4,5,0,3,2,1,|,8,4,8,7,|,184.75,|,-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,-6,0,0,0,0,4,0,0,0,6,1,2,3,4,5,0,3,2,1
-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,-6,0,0,0,0,4,0,0,0,6,1,2,3,4,5,0,3,2,1,|,4,3,4,4,|,362,|,-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,0,-7,0,-7,0,-6,0,0,-7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,-6,1,0,0,0,4,0,0,0,6,0,2,3,4,5,0,3,2,1
-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,0,-7,0,-7,0,-6,0,0,-7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,-6,1,0,0,0,4,0,0,0,6,0,2,3,4,5,0,3,2,1,|,5,1,5,9,|,341.75,|,-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,0,-7,0,-7,0,-6,0,0,-7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,-6,1,0,0,0,0,0,0,0,6,0,2,3,4,5,-1,3,2,1
-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,0,-7,0,-7,0,-6,0,0,-7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,-6,1,0,0,0,0,0,0,0,6,0,2,3,4,5,-1,3,2,1,|,8,7,8,9,|,429,|,-1,0,-3,-4,-5,-4,-3,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,0,-7,0,-7,0,-6,0,0,-7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,3,4,0,5,3,2,-6
